Date,三菱商事 株価 掲示板,三菱商事 株価
2021-05-06,-0.24086591573878666,0.6819098109666849
2021-05-07,6.532931640699375,2.0698445198257707
2021-05-08,-0.24086591573878666,-0.9759010912816679
2021-05-09,-0.24086591573878666,-1.1301160589326775
2021-05-10,-0.24086591573878666,0.9517860043559516
2021-05-11,-0.24086591573878666,1.0674472300942088
2021-05-12,5.92328986061994,1.0288934881814564
2021-05-13,-0.24086591573878666,0.9517860043559516
2021-05-14,-0.24086591573878666,1.0288934881814564
2021-05-15,-0.24086591573878666,-1.2072235427581823
2021-05-16,-0.24086591573878666,-1.3228847684964393
2021-05-17,-0.24086591573878666,0.6433560690539325
2021-05-18,-0.24086591573878666,0.45058735949017054
2021-05-19,-0.24086591573878666,0.4891411014029229
2021-05-20,-0.24086591573878666,0.5276948433156753
2021-05-21,-0.24086591573878666,0.45058735949017054
2021-05-22,-0.24086591573878666,-1.4385459942346965
2021-05-23,-0.24086591573878666,-1.284331026583687
2021-05-24,-0.24086591573878666,0.6048023271411801
2021-05-25,-0.24086591573878666,0.6819098109666849
2021-05-26,-0.24086591573878666,0.10360368227539901
2021-05-27,-0.24086591573878666,0.6819098109666849
2021-05-28,-0.24086591573878666,0.6433560690539325
2021-05-29,-0.24086591573878666,-1.669868445711211
2021-05-30,-0.24086591573878666,-1.4385459942346965
2021-05-31,-0.24086591573878666,0.5662485852284277
2021-06-01,-0.24086591573878666,0.7204635528794372
2021-06-02,-0.24086591573878666,0.6819098109666849
2021-06-03,-0.24086591573878666,0.797571036704942
2021-06-04,-0.24086591573878666,0.6819098109666849
2021-06-05,-0.24086591573878666,-1.0915623170199251
2021-06-06,-0.24086591573878666,-1.3228847684964393
2021-06-07,-0.24086591573878666,0.797571036704942
2021-06-08,-0.24086591573878666,0.25781864992640857
2021-06-09,-0.24086591573878666,0.7204635528794372
2021-06-10,-0.24086591573878666,0.4891411014029229
2021-06-11,-0.24086591573878666,0.37347987566466573
2021-06-12,-0.24086591573878666,-1.2072235427581823
2021-06-13,-0.24086591573878666,-1.3228847684964393
2021-06-14,-0.24086591573878666,0.5662485852284277
2021-06-15,-0.24086591573878666,0.5276948433156753
2021-06-16,-0.24086591573878666,0.6819098109666849
2021-06-17,-0.24086591573878666,0.41203361757741813
2021-06-18,-0.24086591573878666,0.45058735949017054
2021-06-19,-0.24086591573878666,-1.3614385104091917
2021-06-20,-0.24086591573878666,-1.3999922523219441
2021-06-21,-0.24086591573878666,0.9132322624431992
2021-06-22,-0.24086591573878666,0.797571036704942
2021-06-23,-0.24086591573878666,0.6819098109666849
2021-06-24,-0.24086591573878666,0.41203361757741813
2021-06-25,-0.24086591573878666,0.4891411014029229
2021-06-26,-0.24086591573878666,-1.2072235427581823
2021-06-27,-0.24086591573878666,-1.3614385104091917
2021-06-28,-0.24086591573878666,0.6819098109666849
2021-06-29,-0.24086591573878666,0.7204635528794372
2021-06-30,-0.24086591573878666,0.45058735949017054
2021-07-01,-0.24086591573878666,0.41203361757741813
2021-07-02,-0.24086591573878666,0.4891411014029229
2021-07-03,-0.24086591573878666,-1.284331026583687
2021-07-04,-0.24086591573878666,-1.3614385104091917
2021-07-05,-0.24086591573878666,0.3349261337519133
2021-07-06,-0.24086591573878666,0.45058735949017054
2021-07-07,-0.24086591573878666,0.06504994036264662
2021-07-08,-0.24086591573878666,0.45058735949017054
2021-07-09,-0.24086591573878666,0.6433560690539325
2021-07-10,-0.24086591573878666,-1.3614385104091917
2021-07-11,-0.24086591573878666,-1.3614385104091917
2021-07-12,-0.24086591573878666,0.6819098109666849
2021-07-13,-0.24086591573878666,0.6048023271411801
2021-07-14,-0.24086591573878666,0.3349261337519133
2021-07-15,-0.24086591573878666,0.37347987566466573
2021-07-16,-0.24086591573878666,0.06504994036264662
2021-07-17,-0.24086591573878666,-1.669868445711211
2021-07-18,-0.24086591573878666,-1.669868445711211
2021-07-19,-0.24086591573878666,0.06504994036264662
2021-07-20,-0.24086591573878666,0.21926490801365617
2021-07-21,-0.24086591573878666,0.37347987566466573
2021-07-22,-0.24086591573878666,-0.9373473493689155
2021-07-23,-0.24086591573878666,-1.669868445711211
2021-07-24,-0.24086591573878666,-1.669868445711211
2021-07-25,-0.24086591573878666,-1.669868445711211
2021-07-26,-0.24086591573878666,0.10360368227539901
2021-07-27,-0.24086591573878666,0.21926490801365617
2021-07-28,-0.24086591573878666,0.21926490801365617
2021-07-29,-0.24086591573878666,0.3349261337519133
2021-07-30,-0.24086591573878666,0.10360368227539901
2021-07-31,-0.24086591573878666,-1.4385459942346965
2021-08-01,-0.24086591573878666,-1.284331026583687
2021-08-02,-0.24086591573878666,0.1807111661009038
2021-08-03,-0.24086591573878666,0.5662485852284277
2021-08-04,-0.24086591573878666,0.7590172947921896
2021-08-05,-0.24086591573878666,0.296372391839161
2021-08-06,-0.24086591573878666,0.41203361757741813
2021-08-07,-0.24086591573878666,-1.3614385104091917
2021-08-08,-0.24086591573878666,-1.4385459942346965
2021-08-09,-0.24086591573878666,-1.3228847684964393
2021-08-10,-0.24086591573878666,0.5662485852284277
2021-08-11,-0.24086591573878666,0.6433560690539325
2021-08-12,-0.24086591573878666,0.5662485852284277
2021-08-13,-0.24086591573878666,0.21926490801365617
2021-08-14,-0.24086591573878666,-1.2072235427581823
2021-08-15,-0.24086591573878666,-1.3614385104091917
2021-08-16,-0.24086591573878666,0.21926490801365617
2021-08-17,4.907220227154216,0.296372391839161
2021-08-18,-0.24086591573878666,0.6819098109666849
2021-08-19,-0.24086591573878666,0.37347987566466573
2021-08-20,-0.24086591573878666,0.8361247786176944
2021-08-21,-0.24086591573878666,-1.3614385104091917
2021-08-22,-0.24086591573878666,-1.669868445711211
2021-08-23,-0.24086591573878666,0.9132322624431992
2021-08-24,-0.24086591573878666,-1.669868445711211
2021-08-25,-0.24086591573878666,0.296372391839161
2021-08-26,-0.24086591573878666,0.41203361757741813
2021-08-27,-0.24086591573878666,0.1807111661009038
2021-08-28,-0.24086591573878666,-1.3614385104091917
2021-08-29,-0.24086591573878666,-1.3614385104091917
2021-08-30,-0.24086591573878666,0.6819098109666849
2021-08-31,-0.24086591573878666,0.6048023271411801
2021-09-01,-0.24086591573878666,0.8746785205304468
2021-09-02,-0.24086591573878666,0.8361247786176944
2021-09-03,-0.24086591573878666,1.491538391134485
2021-09-04,-0.24086591573878666,-1.1301160589326775
2021-09-05,-0.24086591573878666,-1.669868445711211
2021-09-06,-0.24086591573878666,1.4529846492217326
2021-09-07,-0.24086591573878666,1.9541832940875137
2021-09-08,-0.24086591573878666,1.799968326436504
2021-09-09,-0.24086591573878666,1.9541832940875137
2021-09-10,-0.24086591573878666,1.684307100698247
2021-09-11,-0.24086591573878666,-1.0530085751071727
2021-09-12,-0.24086591573878666,-1.0915623170199251
2021-09-13,-0.24086591573878666,1.3758771653962278
2021-09-14,-0.24086591573878666,2.185505745564028
2021-09-15,-0.24086591573878666,1.298769681570723
2021-09-16,5.92328986061994,1.1060009720069612
2021-09-17,-0.24086591573878666,0.9132322624431992
2021-09-18,-0.24086591573878666,-1.2072235427581823
2021-09-19,-0.24086591573878666,-1.3228847684964393
2021-09-20,-0.24086591573878666,-1.284331026583687
2021-09-21,-0.24086591573878666,1.5300921330472375
2021-09-22,-0.24086591573878666,1.0674472300942088
2021-09-23,-0.24086591573878666,-1.0915623170199251
2021-09-24,-0.24086591573878666,1.491538391134485
2021-09-25,-0.24086591573878666,-1.2072235427581823
2021-09-26,-0.24086591573878666,-1.2072235427581823
2021-09-27,-0.24086591573878666,1.0288934881814564
2021-09-28,-0.24086591573878666,0.9903397462687039
2021-09-29,-0.24086591573878666,0.9903397462687039
2021-09-30,-0.24086591573878666,1.1445547139197134
2021-10-01,-0.24086591573878666,0.6819098109666849
2021-10-02,-0.24086591573878666,-1.2072235427581823
2021-10-03,-0.24086591573878666,-1.3999922523219441
2021-10-04,-0.24086591573878666,0.9132322624431992
2021-10-05,-0.24086591573878666,1.7228608426109993
2021-10-06,-0.24086591573878666,1.3758771653962278
2021-10-07,-0.24086591573878666,0.9132322624431992
2021-10-08,-0.24086591573878666,1.1445547139197134
2021-10-09,-0.24086591573878666,-1.3999922523219441
2021-10-10,-0.24086591573878666,-1.3999922523219441
2021-10-11,-0.24086591573878666,1.2216621977452182
2021-10-12,-0.24086591573878666,1.5300921330472375
2021-10-13,-0.24086591573878666,1.5300921330472375
2021-10-14,-0.24086591573878666,1.1060009720069612
2021-10-15,-0.24086591573878666,1.3373234234834754
2021-10-16,-0.24086591573878666,-1.284331026583687
2021-10-17,-0.24086591573878666,-1.2072235427581823
2021-10-18,-0.24086591573878666,2.0312907779130183
2021-10-19,-0.24086591573878666,1.1831084558324658
2021-10-20,-0.24086591573878666,1.4529846492217326
2021-10-21,-0.24086591573878666,0.6433560690539325
2021-10-22,-0.24086591573878666,1.0288934881814564
2021-10-23,-0.24086591573878666,-1.3228847684964393
2021-10-24,-0.24086591573878666,-1.3614385104091917
2021-10-25,-0.24086591573878666,0.6819098109666849
2021-10-26,-0.24086591573878666,1.298769681570723
2021-10-27,-0.24086591573878666,0.45058735949017054
2021-10-28,-0.24086591573878666,0.797571036704942
2021-10-29,-0.24086591573878666,0.9132322624431992
2021-10-30,-0.24086591573878666,-1.284331026583687
2021-10-31,-0.24086591573878666,-1.3999922523219441
2021-11-01,-0.24086591573878666,1.4529846492217326
2021-11-02,-0.24086591573878666,1.298769681570723
2021-11-03,-0.24086591573878666,-1.1301160589326775
2021-11-04,-0.24086591573878666,1.298769681570723
2021-11-05,-0.24086591573878666,1.1445547139197134
2021-11-06,-0.24086591573878666,-1.3228847684964393
2021-11-07,-0.24086591573878666,-1.1301160589326775
2021-11-08,6.532931640699375,1.7614145845237517
2021-11-09,-0.24086591573878666,1.1831084558324658
2021-11-10,-0.24086591573878666,1.1060009720069612
2021-11-11,-0.24086591573878666,1.7228608426109993
2021-11-12,-0.24086591573878666,1.3373234234834754
2021-11-13,-0.24086591573878666,-1.2072235427581823
2021-11-14,-0.24086591573878666,-1.3228847684964393
2021-11-15,-0.24086591573878666,1.2602159396579706
2021-11-16,-0.24086591573878666,1.491538391134485
2021-11-17,-0.24086591573878666,0.9132322624431992
2021-11-18,-0.24086591573878666,0.9132322624431992
2021-11-19,-0.24086591573878666,0.8746785205304468
2021-11-20,-0.24086591573878666,-1.3228847684964393
2021-11-21,-0.24086591573878666,-1.2072235427581823
2021-11-22,-0.24086591573878666,0.8746785205304468
2021-11-23,-0.24086591573878666,-1.1301160589326775
2021-11-24,-0.24086591573878666,1.0674472300942088
2021-11-25,-0.24086591573878666,0.6433560690539325
2021-11-26,-0.24086591573878666,0.7590172947921896
2021-11-27,-0.24086591573878666,-1.284331026583687
2021-11-28,-0.24086591573878666,-1.3999922523219441
2021-11-29,-0.24086591573878666,0.8746785205304468
2021-11-30,-0.24086591573878666,0.9517860043559516
2021-12-01,-0.24086591573878666,0.6048023271411801
2021-12-02,-0.24086591573878666,0.6819098109666849
2021-12-03,-0.24086591573878666,0.7590172947921896
2021-12-04,-0.24086591573878666,-1.284331026583687
2021-12-05,-0.24086591573878666,-1.284331026583687
2021-12-06,-0.24086591573878666,0.5276948433156753
2021-12-07,-0.24086591573878666,1.0674472300942088
2021-12-08,-0.24086591573878666,1.0288934881814564
2021-12-09,-0.24086591573878666,0.7204635528794372
2021-12-10,-0.24086591573878666,0.9132322624431992
2021-12-11,-0.24086591573878666,-1.3614385104091917
2021-12-12,-0.24086591573878666,-1.3228847684964393
2021-12-13,-0.24086591573878666,0.7204635528794372
2021-12-14,-0.24086591573878666,0.6048023271411801
2021-12-15,-0.24086591573878666,0.25781864992640857
2021-12-16,-0.24086591573878666,0.9517860043559516
2021-12-17,-0.24086591573878666,1.3373234234834754
2021-12-18,-0.24086591573878666,-1.16866980084543
2021-12-19,-0.24086591573878666,-1.2457772846709345
2021-12-20,-0.24086591573878666,0.4891411014029229
2021-12-21,-0.24086591573878666,0.4891411014029229
2021-12-22,-0.24086591573878666,0.6819098109666849
2021-12-23,-0.24086591573878666,0.797571036704942
2021-12-24,-0.24086591573878666,0.37347987566466573
2021-12-25,-0.24086591573878666,-1.2457772846709345
2021-12-26,-0.24086591573878666,-1.3614385104091917
2021-12-27,-0.24086591573878666,0.6433560690539325
2021-12-28,-0.24086591573878666,0.7590172947921896
2021-12-29,-0.24086591573878666,0.4891411014029229
2021-12-30,-0.24086591573878666,0.296372391839161
2021-12-31,-0.24086591573878666,-1.0144548331944203
2022-01-01,-0.24086591573878666,-1.3228847684964393
2022-01-02,-0.24086591573878666,-1.3999922523219441
2022-01-03,-0.24086591573878666,-1.477099736147449
2022-01-04,-0.24086591573878666,0.06504994036264662
2022-01-05,-0.24086591573878666,-0.12771876920111533
2022-01-06,-0.24086591573878666,-0.32048747876487726
2022-01-07,-0.24086591573878666,-0.08916502728836294
2022-01-08,-0.24086591573878666,-1.669868445711211
2022-01-09,-0.24086591573878666,-1.3999922523219441
2022-01-10,-0.24086591573878666,-1.3999922523219441
2022-01-11,-0.24086591573878666,-0.012057543462858155
2022-01-12,-0.24086591573878666,-0.24337999493937248
2022-01-13,-0.24086591573878666,-0.08916502728836294
2022-01-14,-0.24086591573878666,0.10360368227539901
2022-01-15,-0.24086591573878666,-1.1301160589326775
2022-01-16,-0.24086591573878666,-1.3614385104091917
2022-01-17,-0.24086591573878666,0.5662485852284277
2022-01-18,-0.24086591573878666,0.06504994036264662
2022-01-19,-0.24086591573878666,0.10360368227539901
2022-01-20,-0.24086591573878666,-0.08916502728836294
2022-01-21,-0.24086591573878666,-0.012057543462858155
2022-01-22,-0.24086591573878666,-1.0915623170199251
2022-01-23,-0.24086591573878666,-1.2457772846709345
2022-01-24,-0.24086591573878666,0.7204635528794372
2022-01-25,-0.24086591573878666,0.026496198449894235
2022-01-26,-0.24086591573878666,0.10360368227539901
2022-01-27,-0.24086591573878666,0.296372391839161
2022-01-28,-0.24086591573878666,0.1807111661009038
2022-01-29,-0.24086591573878666,-1.284331026583687
2022-01-30,-0.24086591573878666,-1.4385459942346965
2022-01-31,-0.24086591573878666,0.37347987566466573
2022-02-01,-0.24086591573878666,0.026496198449894235
2022-02-02,-0.24086591573878666,0.25781864992640857
2022-02-03,-0.24086591573878666,0.797571036704942
2022-02-04,-0.24086591573878666,0.25781864992640857
2022-02-05,-0.24086591573878666,-1.2072235427581823
2022-02-06,-0.24086591573878666,-1.3614385104091917
2022-02-07,-0.24086591573878666,0.1807111661009038
2022-02-08,-0.24086591573878666,0.45058735949017054
2022-02-09,-0.24086591573878666,0.6048023271411801
2022-02-10,-0.24086591573878666,0.06504994036264662
2022-02-11,-0.24086591573878666,-1.0530085751071727
2022-02-12,-0.24086591573878666,-1.0915623170199251
2022-02-13,-0.24086591573878666,-1.2072235427581823
2022-02-14,-0.24086591573878666,1.2602159396579706
2022-02-15,-0.24086591573878666,0.6819098109666849
2022-02-16,-0.24086591573878666,0.6048023271411801
2022-02-17,-0.24086591573878666,1.0674472300942088
2022-02-18,-0.24086591573878666,0.9903397462687039
2022-02-19,-0.24086591573878666,-1.2457772846709345
2022-02-20,-0.24086591573878666,-1.2072235427581823
2022-02-21,-0.24086591573878666,0.9517860043559516
2022-02-22,-0.24086591573878666,0.4891411014029229
2022-02-23,-0.24086591573878666,-1.0144548331944203
2022-02-24,3.687936666995347,1.491538391134485
2022-02-25,-0.24086591573878666,0.9903397462687039
2022-02-26,-0.24086591573878666,-1.2457772846709345
2022-02-27,3.4847227403022023,-1.0144548331944203
2022-02-28,-0.24086591573878666,1.3373234234834754
2022-03-01,-0.24086591573878666,0.9903397462687039
2022-03-02,-0.24086591573878666,0.7590172947921896
2022-03-03,-0.24086591573878666,0.6819098109666849
2022-03-04,-0.24086591573878666,0.797571036704942
2022-03-05,-0.24086591573878666,-1.2072235427581823
2022-03-06,-0.24086591573878666,-1.2072235427581823
2022-03-07,-0.24086591573878666,1.6457533587854947
2022-03-08,3.2815088136090576,0.9903397462687039
2022-03-09,-0.24086591573878666,0.5662485852284277
2022-03-10,-0.24086591573878666,1.1445547139197134
2022-03-11,-0.24086591573878666,0.7590172947921896
2022-03-12,-0.24086591573878666,-1.2072235427581823
2022-03-13,-0.24086591573878666,-1.2457772846709345
2022-03-14,-0.24086591573878666,1.1060009720069612
2022-03-15,-0.24086591573878666,0.6433560690539325
2022-03-16,-0.24086591573878666,0.6433560690539325
2022-03-17,-0.24086591573878666,1.3758771653962278
2022-03-18,-0.24086591573878666,1.491538391134485
2022-03-19,-0.24086591573878666,-1.284331026583687
2022-03-20,-0.24086591573878666,-1.3999922523219441
2022-03-21,-0.24086591573878666,-1.3614385104091917
2022-03-22,6.261979738441848,2.185505745564028
2022-03-23,-0.24086591573878666,1.5300921330472375
2022-03-24,-0.24086591573878666,0.8746785205304468
2022-03-25,3.2137708380446757,0.5662485852284277
2022-03-26,-0.24086591573878666,-1.1301160589326775
2022-03-27,-0.24086591573878666,-1.0915623170199251
2022-03-28,-0.24086591573878666,1.3373234234834754
2022-03-29,-0.24086591573878666,0.9903397462687039
2022-03-30,3.349246789173439,1.684307100698247
2022-03-31,3.2815088136090576,0.7590172947921896
2022-04-01,-0.24086591573878666,0.6819098109666849
2022-04-02,-0.24086591573878666,-1.284331026583687
2022-04-03,-0.24086591573878666,-1.3614385104091917
2022-04-04,-0.24086591573878666,0.6433560690539325
2022-04-05,3.2137708380446757,0.4891411014029229
2022-04-06,-0.24086591573878666,0.41203361757741813
2022-04-07,3.687936666995347,0.4891411014029229
2022-04-08,-0.24086591573878666,0.41203361757741813
2022-04-09,-0.24086591573878666,-1.2072235427581823
2022-04-10,-0.24086591573878666,-1.3228847684964393
2022-04-11,-0.24086591573878666,0.6433560690539325
2022-04-12,-0.24086591573878666,0.21926490801365617
2022-04-13,-0.24086591573878666,0.296372391839161
2022-04-14,-0.24086591573878666,0.296372391839161
2022-04-15,-0.24086591573878666,0.3349261337519133
2022-04-16,-0.24086591573878666,-1.284331026583687
2022-04-17,-0.24086591573878666,-1.3999922523219441
2022-04-18,-0.24086591573878666,0.6433560690539325
2022-04-19,-0.24086591573878666,0.4891411014029229
2022-04-20,-0.24086591573878666,0.5276948433156753
2022-04-21,-0.24086591573878666,0.296372391839161
2022-04-22,-0.24086591573878666,0.1807111661009038
2022-04-23,-0.24086591573878666,-1.3999922523219441
2022-04-24,-0.24086591573878666,-1.4385459942346965
2022-04-25,-0.24086591573878666,0.21926490801365617
2022-04-26,-0.24086591573878666,-0.012057543462858155
2022-04-27,-0.24086591573878666,-0.2048262530266201
2022-04-28,-0.24086591573878666,0.37347987566466573
2022-04-29,-0.24086591573878666,-1.16866980084543
2022-04-30,-0.24086591573878666,-1.3614385104091917
2022-05-01,-0.24086591573878666,-1.284331026583687
2022-05-02,-0.24086591573878666,0.37347987566466573
2022-05-03,-0.24086591573878666,-1.3999922523219441
2022-05-04,-0.24086591573878666,-1.3228847684964393
2022-05-05,-0.24086591573878666,-1.3614385104091917
2022-05-06,-0.24086591573878666,0.5662485852284277
2022-05-07,-0.24086591573878666,-1.3614385104091917
2022-05-08,-0.24086591573878666,-1.2457772846709345
2022-05-09,-0.24086591573878666,0.6433560690539325
2022-05-10,3.2137708380446757,0.9903397462687039
2022-05-11,3.9588885692528737,0.9132322624431992
2022-05-12,-0.24086591573878666,0.5276948433156753
2022-05-13,-0.24086591573878666,0.25781864992640857
2022-05-14,-0.24086591573878666,-1.3228847684964393
2022-05-15,-0.24086591573878666,-1.284331026583687
2022-05-16,-0.24086591573878666,0.21926490801365617
2022-05-17,-0.24086591573878666,0.10360368227539901
2022-05-18,-0.24086591573878666,0.21926490801365617
2022-05-19,-0.24086591573878666,0.10360368227539901
2022-05-20,-0.24086591573878666,0.45058735949017054
2022-05-21,-0.24086591573878666,-1.3228847684964393
2022-05-22,-0.24086591573878666,-1.3999922523219441
2022-05-23,-0.24086591573878666,0.21926490801365617
2022-05-24,-0.24086591573878666,0.3349261337519133
2022-05-25,-0.24086591573878666,0.10360368227539901
2022-05-26,-0.24086591573878666,0.1421574241881514
2022-05-27,-0.24086591573878666,0.21926490801365617
2022-05-28,-0.24086591573878666,-1.3614385104091917
2022-05-29,-0.24086591573878666,-1.3614385104091917
2022-05-30,-0.24086591573878666,0.45058735949017054
2022-05-31,-0.24086591573878666,0.06504994036264662
2022-06-01,-0.24086591573878666,-0.05061128537561055
2022-06-02,-0.24086591573878666,0.10360368227539901
2022-06-03,-0.24086591573878666,0.10360368227539901
2022-06-04,-0.24086591573878666,-1.2072235427581823
2022-06-05,-0.24086591573878666,-1.4385459942346965
2022-06-06,-0.24086591573878666,0.5276948433156753
2022-06-07,-0.24086591573878666,0.3349261337519133
2022-06-08,-0.24086591573878666,0.6433560690539325
2022-06-09,-0.24086591573878666,0.45058735949017054
2022-06-10,-0.24086591573878666,0.1421574241881514
2022-06-11,-0.24086591573878666,-1.3228847684964393
2022-06-12,-0.24086591573878666,-1.284331026583687
2022-06-13,-0.24086591573878666,0.4891411014029229
2022-06-14,-0.24086591573878666,0.4891411014029229
2022-06-15,-0.24086591573878666,0.1421574241881514
2022-06-16,-0.24086591573878666,0.25781864992640857
2022-06-17,-0.24086591573878666,0.1807111661009038
2022-06-18,-0.24086591573878666,-1.3614385104091917
2022-06-19,-0.24086591573878666,-1.3614385104091917
2022-06-20,-0.24086591573878666,0.45058735949017054
2022-06-21,-0.24086591573878666,0.25781864992640857
2022-06-22,5.110434153847361,1.1831084558324658
2022-06-23,6.532931640699375,0.797571036704942
2022-06-24,-0.24086591573878666,1.2602159396579706
2022-06-25,-0.24086591573878666,-1.1301160589326775
2022-06-26,-0.24086591573878666,-1.2457772846709345
2022-06-27,-0.24086591573878666,0.797571036704942
2022-06-28,-0.24086591573878666,0.7204635528794372
2022-06-29,-0.24086591573878666,0.45058735949017054
2022-06-30,-0.24086591573878666,-0.08916502728836294
2022-07-01,6.32971771400623,2.185505745564028
2022-07-02,-0.24086591573878666,-0.9759010912816679
2022-07-03,-0.24086591573878666,-1.16866980084543
2022-07-04,3.078294886915913,1.3373234234834754
2022-07-05,-0.24086591573878666,0.7204635528794372
2022-07-06,2.9428189357871495,1.1060009720069612
2022-07-07,-0.24086591573878666,0.9132322624431992
2022-07-08,2.7396050090940047,0.9517860043559516
2022-07-09,-0.24086591573878666,-1.16866980084543
2022-07-10,-0.24086591573878666,-1.3999922523219441
2022-07-11,-0.24086591573878666,0.797571036704942
2022-07-12,-0.24086591573878666,0.1807111661009038
2022-07-13,-0.24086591573878666,0.45058735949017054
2022-07-14,-0.24086591573878666,0.25781864992640857
2022-07-15,-0.24086591573878666,0.1421574241881514
2022-07-16,-0.24086591573878666,-1.3228847684964393
2022-07-17,-0.24086591573878666,-1.477099736147449
2022-07-18,-0.24086591573878666,-1.2457772846709345
2022-07-19,-0.24086591573878666,0.4891411014029229
2022-07-20,-0.24086591573878666,0.5276948433156753
2022-07-21,-0.24086591573878666,0.3349261337519133
2022-07-22,-0.24086591573878666,0.026496198449894235
2022-07-23,-0.24086591573878666,-1.477099736147449
2022-07-24,-0.24086591573878666,-1.4385459942346965
2022-07-25,-0.24086591573878666,0.1807111661009038
2022-07-26,-0.24086591573878666,0.1807111661009038
2022-07-27,-0.24086591573878666,0.026496198449894235
2022-07-28,-0.24086591573878666,0.296372391839161
2022-07-29,-0.24086591573878666,0.06504994036264662
2022-07-30,-0.24086591573878666,-1.3999922523219441
2022-07-31,-0.24086591573878666,-1.4385459942346965
2022-08-01,2.8750809602227676,0.6048023271411801
2022-08-02,-0.24086591573878666,0.9903397462687039
2022-08-03,3.078294886915913,0.7590172947921896
2022-08-04,-0.24086591573878666,0.25781864992640857
2022-08-05,-0.24086591573878666,0.41203361757741813
2022-08-06,-0.24086591573878666,-1.2457772846709345
2022-08-07,-0.24086591573878666,-1.477099736147449
2022-08-08,-0.24086591573878666,0.3349261337519133
2022-08-09,-0.24086591573878666,0.21926490801365617
2022-08-10,-0.24086591573878666,-0.08916502728836294
2022-08-11,-0.24086591573878666,-1.0915623170199251
2022-08-12,-0.24086591573878666,0.21926490801365617
2022-08-13,-0.24086591573878666,-1.0530085751071727
2022-08-14,-0.24086591573878666,-1.3228847684964393
2022-08-15,-0.24086591573878666,0.45058735949017054
