Date,Adj Close,Volume,Volatility
2021-06-29,868.279541015625,9096300,0.2295209809720073
2021-06-30,867.1339721679688,8155500,0.2296271991273235
2021-07-01,860.5474853515625,9530700,0.20798989386359681
2021-07-02,876.0116577148438,8046300,0.2179802233868209
2021-07-05,876.0116577148438,4829400,0.21769900429786537
2021-07-06,887.1800537109375,8060700,0.22189231798069695
2021-07-07,874.2933959960938,9828000,0.22691607023855676
2021-07-08,878.0161743164062,11799900,0.22719630664507767
2021-07-09,877.1571044921875,15224400,0.22709146406966704
2021-07-12,888.8983764648438,13541700,0.2312750428002615
2021-07-13,897.2031860351562,9234000,0.23307965820656254
2021-07-14,892.0484619140625,7317900,0.23414104155936227
2021-07-15,879.734375,9246300,0.23899324297731936
2021-07-16,881.1663208007812,7289400,0.23879819888910442
2021-07-19,878.0161743164062,6315000,0.22355298957892855
2021-07-20,863.6976318359375,11496900,0.20909180968251248
2021-07-21,865.1295166015625,7714800,0.1662473971487576
2021-07-26,888.8983764648438,9599100,0.1905112199200279
2021-07-27,888.6119995117188,6411900,0.18975451914312474
2021-07-28,890.3302612304688,6886200,0.18485888065096565
2021-07-29,881.1663208007812,7302900,0.1883577956821317
2021-07-30,876.8707885742188,10255500,0.1743927049448668
2021-08-02,903.50341796875,12967200,0.20178193427053237
2021-08-03,912.094482421875,22057500,0.20023531851920592
2021-08-04,913.5263671875,14924100,0.19262349871456683
2021-08-05,910.66259765625,10900200,0.19333934463105776
2021-08-06,920.971923828125,9373500,0.19240350237454876
2021-08-10,912.6672973632812,11802600,0.18731440781510245
2021-08-11,942.449951171875,20956200,0.2143585901064549
2021-08-12,943.3088989257812,13662900,0.21397485825386003
2021-08-13,947.3182983398438,8370300,0.2110095735284053
2021-08-16,932.4269409179688,7898400,0.219407766937879
2021-08-17,941.0180053710938,7816800,0.21899187193356848
2021-08-18,948.4636840820312,8580300,0.21124380206227833
2021-08-19,919.2537231445312,12417900,0.24339424178734295
2021-08-20,898.6349487304688,12777300,0.2575159871274631
2021-08-23,913.5263671875,9135600,0.2544548541505861
2021-08-24,925.553955078125,8794800,0.2569460053129737
2021-08-25,928.13134765625,5644200,0.24182261077220402
2021-08-26,937.2952270507812,9132000,0.24311616047043325
2021-08-27,928.13134765625,9268800,0.24686901097889818
2021-08-30,949.3229370117188,9827100,0.2524368504427645
2021-08-31,948.1773681640625,15681000,0.2512066455873936
2021-09-01,954.1911010742188,9858600,0.23282706842508408
2021-09-02,967.6505737304688,14472300,0.23503635019665461
2021-09-03,972.5189208984375,13510200,0.23510954566177694
2021-09-06,984.2600708007812,9666000,0.2359923771466391
2021-09-07,987.1239624023438,9624300,0.23439091979162324
2021-09-08,997.4332885742188,13091700,0.23112686297871818
2021-09-09,1013.7566528320312,18000000,0.21281076528530632
2021-09-10,1026.6431884765625,15534300,0.2148956404219109
2021-09-13,1030.6524658203125,11250600,0.2148947045533199
2021-09-14,1044.97119140625,15280800,0.2046680817716414
2021-09-15,1029.5069580078125,11455500,0.21581235341893962
2021-09-16,1037.525146484375,13211700,0.21578690421440333
2021-09-17,1042.6800537109375,19764900,0.1727814949824569
2021-09-21,1011.4657592773438,18558600,0.19010175392336362
2021-09-22,992.851318359375,14162100,0.20326392363793727
2021-09-24,1018.624755859375,13185600,0.21468045047859033
2021-09-27,1021.2021484375,11625300,0.21470878671092788
2021-09-28,1028.647705078125,14860200,0.21409858295647036
2021-09-29,1025.1422119140625,16802400,0.20982981083738902
2021-09-30,1033.0301513671875,15282600,0.199981106565347
2021-10-01,999.1412353515625,16864500,0.23797589105077585
2021-10-04,1003.5232543945312,10417200,0.23767661216396507
2021-10-05,1019.8832397460938,14435400,0.2391219665331946
2021-10-06,1041.5023193359375,18746100,0.24748013891161585
2021-10-07,1016.6697998046875,14510100,0.2625974662309344
2021-10-08,1023.9734497070312,23041200,0.26328786960933986
2021-10-11,1057.2783203125,19676100,0.28220135562517235
2021-10-12,1081.818359375,26793900,0.2871494006084895
2021-10-13,1077.1441650390625,17247900,0.28606048455503275
2021-10-14,1062.5369873046875,17390100,0.29122961938172437
2021-10-15,1079.7734375,15107100,0.29256072017251694
2021-10-18,1094.0887451171875,17794500,0.28878983926902313
2021-10-19,1080.942138671875,12889500,0.29273747191055244
2021-10-20,1054.3568115234375,18562800,0.3068111689904822
2021-10-21,1044.131591796875,14301300,0.2883717890603762
2021-10-22,1039.7493896484375,14196300,0.2799319401869568
2021-10-25,1041.210205078125,13578000,0.266647348044879
2021-10-26,1059.907470703125,16317000,0.27289155676974997
2021-10-27,1056.109619140625,18619500,0.27272893279385374
2021-10-28,1041.210205078125,102963900,0.2775774544980925
2021-10-29,1055.233154296875,15903600,0.28006749871568076
2021-11-01,1069.5484619140625,11680200,0.2533694432492939
2021-11-02,1072.4698486328125,20026200,0.25334086817097395
2021-11-04,1062.8289794921875,19578900,0.25207631424347354
2021-11-05,1031.2772216796875,22459200,0.2653375746567949
2021-11-08,1003.5232543945312,27206700,0.26907402265616215
2021-11-09,999.1412353515625,19185900,0.2678367684153834
2021-11-10,980.1515502929688,16884600,0.24573731478852154
2021-11-11,995.0509033203125,9859500,0.2363674860784596
2021-11-12,1011.4112548828125,15349500,0.24657515282291106
2021-11-15,1004.9838256835938,11372100,0.2438864858363594
2021-11-16,1017.2542114257812,15401700,0.24041581901042053
2021-11-17,1013.7484741210938,10208100,0.2332568255090357
2021-11-18,1011.1190795898438,8992200,0.23122933836201018
2021-11-19,1020.1755981445312,13613700,0.22063350512401061
2021-11-22,1035.367431640625,14566500,0.2254874014690494
2021-11-24,1032.445556640625,16849500,0.2252446079167178
2021-11-25,1045.008056640625,7766100,0.22929278609103165
2021-11-26,1026.89501953125,11771400,0.22769112587200435
2021-11-29,1002.6468505859375,16150800,0.24053580011902756
2021-11-30,990.6688842773438,24500100,0.23930611139342647
2021-12-01,1002.0625,12812400,0.23778509615836443
2021-12-02,999.1412353515625,12393600,0.2306143133626984
2021-12-03,1022.8048095703125,13092300,0.24784338007665135
2021-12-06,1019.5914306640625,9853500,0.24665291590982558
2021-12-07,1047.929443359375,14672700,0.24442777504535332
2021-12-08,1045.30029296875,10463400,0.22271654866812526
2021-12-09,1038.580810546875,9556800,0.22357161519856475
2021-12-10,1034.7828369140625,9807300,0.2113006901798814
2021-12-13,1040.04150390625,8103300,0.20662935154025183
2021-12-14,1039.457275390625,9451800,0.20018278295612107
2021-12-15,1052.8961181640625,8284200,0.20195962952003355
2021-12-16,1063.99755859375,10311900,0.20101888703259763
2021-12-17,1067.79541015625,16183500,0.20002664417626317
2021-12-20,1049.9744873046875,9709800,0.21038139428353134
2021-12-21,1057.570068359375,9917700,0.20973478099821133
2021-12-22,1051.7274169921875,7119300,0.2055539438685354
2021-12-23,1064.8741455078125,7582200,0.20897335409614012
2021-12-24,1060.1995849609375,5024400,0.20620280423595405
2021-12-27,1057.862548828125,7873500,0.1957657047053154
2021-12-28,1068.0875244140625,10041000,0.174430906784028
2021-12-29,1071.009033203125,7682100,0.16568221416549053
2021-12-30,1066.9190673828125,5577300,0.16515350653506036
2022-01-04,1083.8634033203125,11377800,0.1693568477892084
2022-01-05,1107.2354736328125,15653400,0.16647166084128012
2022-01-06,1097.01025390625,12500400,0.17097850660645558
2022-01-07,1101.684326171875,12385800,0.1473238281865117
2022-01-11,1101.9766845703125,12142200,0.1464729825515762
2022-01-12,1114.246826171875,14523600,0.1455362224453016
2022-01-13,1144.6300048828125,16311600,0.16428941769610175
2022-01-14,1143.7535400390625,16617600,0.16541056653911496
2022-01-17,1158.36083984375,10881900,0.16663994957418735
2022-01-18,1147.8436279296875,10426800,0.17118215568602677
2022-01-19,1131.191162109375,13194600,0.18119294779182607
2022-01-20,1136.7421875,11648400,0.18131160931234933
2022-01-21,1116.8760986328125,14115600,0.1824314529779804
2022-01-24,1130.0228271484375,9783900,0.1844093899639505
2022-01-25,1113.662353515625,12731400,0.19227599532938608
2022-01-26,1109.572509765625,7744800,0.19012157524553977
2022-01-27,1108.11181640625,16257600,0.18912013873519753
2022-01-28,1137.91064453125,14260200,0.20629454667892294
2022-01-31,1132.6519775390625,10205700,0.20685136475225074
2022-02-01,1126.5169677734375,9950700,0.20880632332373258
2022-02-02,1147.25927734375,11070900,0.2144282373045428
2022-02-03,1115.999755859375,29380800,0.23477051997468326
2022-02-04,1154.27099609375,18716700,0.25135876294758597
2022-02-07,1154.85498046875,11789700,0.24810080481676347
2022-02-08,1171.21533203125,15653400,0.25130963829831815
2022-02-09,1182.31689453125,15349500,0.2520977028677266
2022-02-10,1182.901123046875,10511100,0.25067426091545014
2022-02-14,1185.5306396484375,12994200,0.23491650968441752
2022-02-15,1158.06884765625,14506800,0.2504915369183277
2022-02-16,1164.2039794921875,10104000,0.24727757254212657
2022-02-17,1203.6436767578125,21425100,0.26971560813934264
2022-02-18,1194.8790283203125,13648200,0.26510456869714366
2022-02-21,1186.4068603515625,7678800,0.26705685727335227
2022-02-22,1154.85498046875,12809700,0.2774589385639621
2022-02-24,1105.4822998046875,26694300,0.31574374524100324
2022-02-25,1151.9337158203125,21123900,0.3434604269645044
2022-02-28,1130.899169921875,19968600,0.3500590178578987
2022-03-01,1131.775634765625,16278600,0.34996655999179
2022-03-02,1142.8770751953125,16514100,0.3392064274211932
2022-03-03,1177.642578125,16189800,0.3538443082406381
2022-03-04,1179.6876220703125,15568800,0.3528544444337965
2022-03-07,1217.3743896484375,28401600,0.36323098484771
2022-03-08,1158.9451904296875,28329600,0.3925044900503523
2022-03-09,1174.720947265625,16282200,0.3777674136277436
2022-03-10,1194.8790283203125,14991300,0.3818914951377439
2022-03-11,1215.0374755859375,15001500,0.3830943424824855
2022-03-14,1224.0936279296875,12342900,0.38264965040484167
2022-03-15,1207.44140625,12419700,0.38633156291047166
2022-03-16,1221.7567138671875,13921200,0.38813614041897526
2022-03-17,1242.20703125,14575800,0.3805167036375157
2022-03-18,1255.0614013671875,25689600,0.3812345397980172
2022-03-22,1341.53662109375,25317600,0.42851455487981716
2022-03-23,1346.2113037109375,22564500,0.4261811815086505
2022-03-24,1355.559814453125,17815800,0.42363795066914867
2022-03-25,1368.9984130859375,15957600,0.406002999087583
2022-03-28,1371.627685546875,14775300,0.3609315249940315
2022-03-29,1377.1788330078125,15552300,0.34338459386219844
2022-03-30,1375.9901123046875,17013900,0.3311999701987242
2022-03-31,1367.076416015625,14562900,0.3345123567237126
2022-04-01,1357.568359375,12250200,0.339025173510643
2022-04-04,1340.6322021484375,9138000,0.33661316496302074
2022-04-05,1310.0281982421875,17049000,0.3513998259332207
2022-04-06,1307.651123046875,12947400,0.3385004468608666
2022-04-07,1284.7723388671875,14763900,0.29106963457934343
2022-04-08,1238.420654296875,32374200,0.322694094619277
2022-04-11,1264.56787109375,16200300,0.3251607416315351
2022-04-12,1244.3634033203125,12260100,0.32719747042417774
2022-04-13,1275.2642822265625,16000800,0.33657046507439337
2022-04-14,1303.78857421875,13461900,0.33845445071446767
2022-04-15,1299.92578125,9115200,0.337846979341396
2022-04-18,1312.4052734375,11926200,0.3351317924724274
2022-04-19,1342.7119140625,12553500,0.34150242163534106
2022-04-20,1345.683349609375,10701000,0.251939772809648
2022-04-21,1335.5809326171875,9581100,0.2529914754597953
2022-04-22,1315.0792236328125,8799600,0.25671522369623156
2022-04-25,1290.4178466796875,10795200,0.2600902448490694
2022-04-26,1278.8299560546875,11849100,0.26034211902601967
2022-04-27,1261.002197265625,24291300,0.26141923531710914
2022-04-28,1302.3028564453125,11897100,0.29027496041721196
2022-05-02,1306.4625244140625,12532800,0.2905839737127012
2022-05-06,1329.638427734375,14451600,0.29781856223618736
2022-05-09,1289.82373046875,14958300,0.3126009550816833
2022-05-10,1226.238525390625,23187300,0.3485349782028184
2022-05-11,1222.3759765625,23872200,0.3485013974654383
2022-05-12,1240.2034912109375,14468400,0.3494992840409626
2022-05-13,1273.1844482421875,15751200,0.3377943960008095
2022-05-16,1261.002197265625,16659300,0.3320006197854787
2022-05-17,1270.807373046875,9801300,0.3277974642508367
2022-05-18,1276.15576171875,15341100,0.3167919765947777
2022-05-19,1264.864990234375,15494100,0.30762927934934636
2022-05-20,1294.2803955078125,15037200,0.31894193261987447
2022-05-23,1304.0855712890625,9430800,0.3182429201828574
2022-05-24,1312.4052734375,12300300,0.3081112391515503
2022-05-25,1334.689697265625,14335200,0.31418997231054085
2022-05-26,1329.9354248046875,15192600,0.31335267486916696
2022-05-27,1327.261474609375,10500300,0.30852141204478245
2022-05-30,1336.769287109375,22378500,0.3010244037366843
2022-05-31,1317.1590576171875,18047400,0.304247075641774
2022-06-01,1329.044189453125,10229400,0.2999431035094264
2022-06-02,1333.5010986328125,9209700,0.27989562049019867
2022-06-03,1331.4210205078125,8400000,0.2799384409313294
2022-06-06,1348.0601806640625,8938200,0.27661260183382474
2022-06-07,1375.0985107421875,13738200,0.25979318859181183
2022-06-08,1419.66748046875,16430100,0.1941568530728365
2022-06-09,1432.7410888671875,13528200,0.19071819260941217
2022-06-10,1406.296875,13143000,0.20917953687776336
2022-06-13,1365.29345703125,11986500,0.22947756633260777
2022-06-14,1346.57470703125,13820700,0.23288916385601072
2022-06-15,1302.3028564453125,14589000,0.2641773173991482
2022-06-16,1320.4276123046875,9686700,0.26764944749436564
2022-06-17,1313.296630859375,16745700,0.26619785392804296
2022-06-20,1256.5452880859375,15602700,0.2985149188217252
2022-06-21,1283.881103515625,12702300,0.3075848784790724
2022-06-22,1206.6282958984375,35492400,0.3722001047903986
2022-06-23,1173.647216796875,26596200,0.37276673397563403
2022-06-24,1176.321533203125,17058000,0.3738197022750913
2022-06-27,1195.33740234375,13581600,0.3813046776272188
2022-06-28,1214.056640625,13095900,0.3857546731880768
2022-06-29,1212.57080078125,27137100,0.38409573867511454
2022-06-30,1199.497314453125,15708000,0.38182406305961086
2022-07-01,1135.0208740234375,38693700,0.41813957259363405
2022-07-04,1180.18408203125,16503000,0.4481666800447675
2022-07-05,1182.56103515625,13317900,0.444285808682664
2022-07-06,1124.3243408203125,23411700,0.4588299370598792
2022-07-07,1127.5928955078125,17727000,0.43623569556524916
2022-07-08,1154.3341064453125,17899200,0.4471994195879003
2022-07-11,1160.2764892578125,12736200,0.4491873640036443
2022-07-12,1143.04345703125,12787200,0.44362711474682126
2022-07-13,1140.369140625,10044300,0.44366421380456067
2022-07-14,1155.81982421875,8919900,0.4393991157141358
2022-07-15,1151.9571533203125,10443900,0.43378619700499504
2022-07-19,1165.327880859375,9869700,0.4382734643393974
2022-07-20,1194.14892578125,12498000,0.4266546648150664
2022-07-21,1186.720947265625,10109100,0.4177674417899797
2022-07-22,1173.052978515625,11499300,0.36184767412224494
2022-07-25,1173.35009765625,7488300,0.348905254665911
2022-07-26,1175.727294921875,10582800,0.3488855157309883
2022-07-27,1183.1553955078125,7992000,0.3448446549248453
2022-07-28,1181.6695556640625,10800300,0.3398818598243245
2022-07-29,1173.052978515625,10577700,0.34052260950368457
2022-08-01,1206.6282958984375,13390800,0.35376123968695766
2022-08-02,1187.0179443359375,33078000,0.29813221969935705
2022-08-03,1235.1522216796875,26312400,0.29927971064538056
2022-08-04,1225.9415283203125,14269500,0.30114442592939794
2022-08-05,1226.8328857421875,12651900,0.23403432234562585
2022-08-08,1240.5006103515625,11675700,0.2351941543472098
2022-08-09,1234.855224609375,10203900,0.22669914198217228
2022-08-10,1235.449462890625,8368800,0.226774722375267
2022-08-12,1269.916015625,16900500,0.23208269721216965
2022-08-15,1269.916015625,8076600,0.23128789761340837
2022-08-16,1273.7786865234375,8222100,0.22936571745702786
2022-08-17,1292.4976806640625,12511800,0.2299227421376077
2022-08-18,1284.4754638671875,7790400,0.23224919547747916
2022-08-19,1296.6573486328125,8326500,0.22171615377157655
2022-08-22,1315.970703125,11194500,0.22153718941543177
2022-08-23,1310.6224365234375,10782600,0.2159423032499919
2022-08-24,1323.101806640625,11202000,0.21560016325131276
2022-08-25,1343.9005126953125,12292200,0.21778456852390307
2022-08-26,1351.3287353515625,9943500,0.2178046806974099
2022-08-29,1345.38623046875,11212800,0.2194544057265638
2022-08-30,1377.1787109375,11009100,0.22139996635076037
2022-08-31,1356.0826416015625,14897100,0.221916815240525
2022-09-01,1307.35400390625,16578000,0.2555867126700131
2022-09-02,1297.845947265625,12638400,0.22407743377316489
2022-09-05,1299.03466796875,9095400,0.22130040857876632
2022-09-06,1296.063232421875,7713300,0.2218952168432286
2022-09-07,1281.801025390625,11809800,0.22449533884463757
2022-09-08,1299.92578125,12096600,0.22733540040823136
2022-09-09,1299.92578125,14226300,0.22739388001074484
2022-09-12,1312.108154296875,8219400,0.21018172201266191
2022-09-13,1315.970703125,6633600,0.21015411440279322
2022-09-14,1311.810791015625,10878300,0.21075323680283958
2022-09-15,1305.2740478515625,6488100,0.20618191424756438
2022-09-16,1288.93212890625,13578300,0.2099367755150556
2022-09-20,1298.1431884765625,9289500,0.20879681994053415
2022-09-21,1277.6414794921875,10120800,0.20859404585385746
2022-09-22,1292.7947998046875,10178700,0.21322718089164963
2022-09-26,1223.86181640625,16299000,0.28041216765884486
2022-09-27,1236.9351806640625,11211900,0.27660114353707915
2022-09-28,1230.99267578125,15008100,0.2744552114537664
2022-09-29,1245.8275146484375,13047900,0.28028890405305096
2022-09-30,1201.3228759765625,17776800,0.28409529943356504
2022-10-03,1224.9376220703125,10781100,0.29575891083786754
2022-10-04,1283.974365234375,15405900,0.32330782708139477
2022-10-05,1284.5799560546875,11593800,0.3224770715947753
2022-10-06,1295.7816162109375,12921300,0.3240220367027096
2022-10-07,1273.3780517578125,11030700,0.3295050632036198
2022-10-11,1247.0384521484375,12926100,0.3350657955006551
2022-10-12,1238.258544921875,10152600,0.3308327800729643
2022-10-13,1214.0384521484375,11779800,0.3361260750905257
2022-10-14,1247.34130859375,15737400,0.34982561923409083
2022-10-17,1223.423828125,11362200,0.3540327018361002
2022-10-18,1234.9283447265625,10839000,0.35681727561066173
2022-10-19,1237.9559326171875,8955000,0.3571917503492082
2022-10-20,1234.020263671875,9702900,0.3553290097296631
2022-10-21,1226.754150390625,9326100,0.3539447269193376
2022-10-24,1233.1119384765625,8948100,0.351546625886039
2022-10-25,1248.8551025390625,9096000,0.3519927363734384
2022-10-26,1239.7724609375,10703700,0.29556049607882645
2022-10-27,1223.12109375,12890400,0.29708877335625683
2022-10-28,1213.43310546875,54423600,0.2978559229871567
2022-10-31,1220.396240234375,11318400,0.29528162710800887
2022-11-01,1277.919189453125,21057000,0.30856028510271577
2022-11-02,1292.451416015625,15948600,0.3043205489908018
2022-11-04,1304.5616455078125,18719700,0.2595485217220365
2022-11-07,1333.020263671875,19458300,0.26937005449363044
2022-11-08,1311.2220458984375,49814400,0.27526993436189817
2022-11-09,1305.469970703125,27619200,0.2681359136986293
2022-11-10,1323.029541015625,19700400,0.2586769389827875
2022-11-11,1313.9468994140625,19600800,0.25859254425501843
2022-11-14,1300.9285888671875,13557000,0.24989538917054413
2022-11-15,1307.589111328125,12271500,0.2346927369719666
2022-11-16,1326.3597412109375,14963100,0.22435825958732203
2022-11-17,1314.552490234375,9093300,0.22762580450001593
2022-11-18,1316.368896484375,10094400,0.2276869878045081
2022-11-21,1345.73583984375,19653600,0.23580548832596493
2022-11-22,1379.947021484375,25712700,0.24352348539012506
2022-11-24,1425.35986328125,26610300,0.2605580814038141
2022-11-25,1420.5159912109375,12427800,0.26201299522856736
2022-11-28,1395.0845947265625,12955500,0.2714512763684224
2022-11-29,1386.002197265625,13119300,0.2662707204702044
2022-11-30,1394.1763916015625,19813800,0.26143641275712165
2022-12-01,1375.40576171875,13568100,0.2706299320082367
2022-12-02,1344.52490234375,14020800,0.24502918930801243
2022-12-05,1345.1304931640625,11250600,0.24294449346305588
2022-12-06,1357.5433349609375,10744800,0.24289081081607497
2022-12-07,1359.6624755859375,9307800,0.2321091405426503
2022-12-08,1356.6348876953125,10191300,0.2237218302774368
2022-12-09,1363.901123046875,11274600,0.2229633888365364
2022-12-12,1338.772705078125,12265800,0.22997132755981753
2022-12-13,1341.194580078125,9425700,0.22838834063888416
2022-12-14,1344.52490234375,7606800,0.22492298921214116
2022-12-15,1360.87353515625,9325800,0.22758951432384575
2022-12-16,1331.8094482421875,15735300,0.23676295100870462
2022-12-19,1324.240478515625,7362900,0.23544908113748655
2022-12-20,1310.91943359375,14219100,0.23816428189001354
2022-12-21,1298.5064697265625,11252100,0.22577287822715977
2022-12-22,1306.3780517578125,8438100,0.20605277870382263
2022-12-23,1289.4239501953125,9219600,0.1648370705692754
2022-12-26,1306.0753173828125,6569400,0.17576753224787317
2022-12-27,1310.0111083984375,4879200,0.16956985549433956
2022-12-28,1316.671630859375,6190500,0.17127684219540934
2022-12-29,1296.08447265625,9743400,0.17440129992416478
2022-12-30,1296.6898193359375,7701900,0.17091828907268455
2023-01-04,1275.800048828125,14274300,0.1627010901285248
2023-01-05,1283.066162109375,11559300,0.1648887123519223
2023-01-06,1271.5614013671875,11547900,0.16098908857728142
2023-01-10,1279.4329833984375,13433400,0.16345044703910122
2023-01-11,1298.5064697265625,11177400,0.17458874105495553
2023-01-12,1308.497314453125,13163400,0.17601345428931284
2023-01-13,1314.249755859375,10103400,0.16641168176043006
2023-01-16,1294.2679443359375,10107300,0.17335862760611903
2023-01-17,1304.8642578125,9393900,0.17617204577559917
2023-01-18,1319.396484375,12681600,0.17522760325399156
2023-01-19,1292.7540283203125,14378700,0.17354863628266892
2023-01-20,1305.469970703125,8399100,0.1769923325370643
2023-01-23,1319.396484375,9327900,0.17763571000736925
2023-01-24,1350.277099609375,14426400,0.19043613920620467
2023-01-25,1345.73583984375,10481400,0.19062296400488896
2023-01-26,1343.31396484375,8205900,0.18371369492231768
2023-01-27,1346.3414306640625,10474800,0.1794235247268725
2023-01-30,1320.607421875,12996000,0.19309555341463394
2023-01-31,1312.7359619140625,10617600,0.1935089626339067
2023-02-01,1320.91015625,12556500,0.1859875073228621
2023-02-02,1301.2310791015625,13251900,0.1940003178339924
2023-02-03,1301.2310791015625,19456200,0.18462424782988238
2023-02-06,1403.259033203125,44666100,0.3176478911185526
2023-02-07,1389.635009765625,16586100,0.3180526423131118
2023-02-08,1389.029541015625,11780400,0.3183674369106166
2023-02-09,1400.5341796875,12952500,0.3163482531019408
2023-02-10,1404.167236328125,17387100,0.3160153053336056
2023-02-13,1401.1396484375,11336100,0.3165603351057511
2023-02-14,1406.589111328125,8284200,0.30942901745055523
2023-02-15,1397.809326171875,12692400,0.3109944337943332
2023-02-16,1403.8643798828125,9367800,0.3097379512891663
2023-02-17,1421.7269287109375,14041500,0.29932050404820193
2023-02-20,1415.369140625,10430700,0.3002414777614154
2023-02-21,1439.89208984375,16400100,0.3029544186729328
